lon,lat,locations
26.72850527915207,58.370075672253435,Kavastu Tartu
26.59922814772472,58.545601599829006,Kavastu Tartu
26.480375639993444,58.5698363235042,Kavastu Tartu
26.59922814772472,58.545601599829006,Kavastu Tartu
26.679829065310788,58.48572740977617,Kavastu Tartu
26.59922814772472,58.545601599829006,Keava Rapla
26.660233230819106,58.57542210477149,Keava Rapla
24.497839539370542,59.42764019857169,Keava Rapla
24.497839539370542,59.42764019857169,Keava Rapla
24.497839539370542,59.42764019857169,Keava Rapla
24.764737777605827,59.429887212165966,Keava Rapla
24.497839539370542,59.42764019857169,Keava Rapla
24.623326464534355,59.42517812547466,Keava Rapla
24.497839539370542,59.42764019857169,Keava Rapla
24.676419212080784,59.4031827239763,Keava Rapla
24.497839539370542,59.42764019857169,Keeni Valga
24.711208697188056,59.415103033062955,Keeni Valga
22.934466213354362,58.5838251691941,Keeni Valga
22.853989268683897,58.58010264503035,Keeni Valga
22.934466213354362,58.5838251691941,Keeni Valga
22.728484966241204,58.57019142350579,Keeni Valga
22.934466213354362,58.5838251691941,Keeni Valga
22.934466213354362,58.5838251691941,Keeni Valga
22.934466213354362,58.5838251691941,Keeni Valga
23.09917798213066,58.550060841869865,Keeni Valga
22.934466213354362,58.5838251691941,Kehra Harju
23.02071287742828,58.56852652968661,Kehra Harju
25.71037715554344,58.00087681621821,Kehra Harju
25.71037715554344,58.00087681621821,Kehra Harju
25.71037715554344,58.00087681621821,Kehra Harju
25.925763230700074,58.001413731358035,Kehra Harju
25.71037715554344,58.00087681621821,Kehra Harju
25.84504093855184,58.031478093034416,Kehra Harju
25.71037715554344,58.00087681621821,Kehra Harju
25.768014228260018,57.940271291757156,Kehra Harju
25.71037715554344,58.00087681621821,Kehra linn
25.99076794088593,57.998607520259135,Kehra linn
25.520422854987853,58.483882437608464,Kehra linn
25.245402535356057,58.45158382132408,Kehra linn
25.520422854987853,58.483882437608464,Kehra linn
25.591268434882977,58.3599361623305,Kehra linn
25.520422854987853,58.483882437608464,Kehra linn
25.520422854987853,58.483882437608464,Kehra linn
25.520422854987853,58.483882437608464,Kehra linn
25.402538530124588,58.52286390186133,Kehra linn
25.520422854987853,58.483882437608464,Kehtna Rapla
25.465567787926616,58.532124884736476,Kehtna Rapla
22.520891255552247,58.71083113532548,Kehtna Rapla
22.520891255552247,58.71083113532548,Kehtna Rapla
22.520891255552247,58.71083113532548,Kehtna Rapla
22.59089260693184,58.719149778871426,Kehtna Rapla
22.520891255552247,58.71083113532548,Kehtna Rapla
22.637812899837865,58.749080037456274,Kehtna Rapla
22.520891255552247,58.71083113532548,Kehtna Rapla
22.74411378143786,58.99619983983913,Kehtna Rapla
22.520891255552247,58.71083113532548,Keila linn
22.75594564235629,58.84873730773605,Keila linn
25.870240871520767,58.857971754268014,Keila linn
25.725763034244647,58.83074457196081,Keila linn
25.870240871520767,58.857971754268014,Keila linn
25.702953592753147,58.88665962502294,Keila linn
25.870240871520767,58.857971754268014,Keila linn
25.556374598432086,58.884989244248985,Keila linn
25.870240871520767,58.857971754268014,Keila linn
25.74250853406894,58.78874228427451,Keila linn
25.870240871520767,58.857971754268014,Keila-Joa Harju
25.870240871520767,58.857971754268014,Keila-Joa Harju
26.456415990984528,59.36376487665799,Keila-Joa Harju
26.456415990984528,59.36376487665799,Keila-Joa Harju
26.456415990984528,59.36376487665799,Keila-Joa Harju
26.36288651637517,59.34530231407201,Keila-Joa Harju
26.456415990984528,59.36376487665799,Keila-Joa Harju
26.390998620629965,59.39438768260342,Keila-Joa Harju
26.456415990984528,59.36376487665799,Keila-Joa Harju
26.42117703612779,59.32648594184121,Keila-Joa Harju
26.456415990984528,59.36376487665799,Kelvingi Harju
26.410251474106357,59.27472012371325,Kelvingi Harju
26.803781546756156,57.847319062413,Kelvingi Harju
26.803781546756156,57.847319062413,Kelvingi Harju
26.803781546756156,57.847319062413,Kelvingi Harju
26.848775116773414,57.89599840852968,Kelvingi Harju
26.803781546756156,57.847319062413,Kelvingi Harju
27.00459119219235,57.838429123367085,Kelvingi Harju
26.803781546756156,57.847319062413,Kelvingi Harju
26.944100041262523,57.8707679646209,Kelvingi Harju
26.803781546756156,57.847319062413,Kesklinna linnaosa
26.708250074835647,57.87940390131913,Kesklinna linnaosa
22.05233146898681,57.941094500925516,Kesklinna linnaosa
22.09968248876593,57.98552875266681,Kesklinna linnaosa
22.05233146898681,57.941094500925516,Kesklinna linnaosa
22.1219717050545,58.04689860417238,Kesklinna linnaosa
22.05233146898681,57.941094500925516,Kesklinna linnaosa
22.49008680040241,58.24875649289655,Kesklinna linnaosa
22.05233146898681,57.941094500925516,Kesklinna linnaosa
22.05233146898681,57.941094500925516,Kesklinna linnaosa
22.05233146898681,57.941094500925516,Kesse Saare
22.238536594754354,58.18070538228574,Kesse Saare
26.79792316626956,57.73636775596745,Kesse Saare
26.79792316626956,57.73636775596745,Kesse Saare
26.79792316626956,57.73636775596745,Kesse Saare
26.691814072305505,57.678239331777,Kesse Saare
26.79792316626956,57.73636775596745,Kestla Ida-Viru
27.00459119219235,57.838429123367085,Kestla Ida-Viru
26.79792316626956,57.73636775596745,Kestla Ida-Viru
26.847497240193093,57.78742503941049,Kestla Ida-Viru
26.79792316626956,57.73636775596745,Kestla Ida-Viru
26.941705256118368,57.731725894690385,Kestla Ida-Viru
27.27018940803617,59.05489919901509,Kestla Ida-Viru
27.321766308541903,59.1102495457984,Kestla Ida-Viru
27.27018940803617,59.05489919901509,Kestla Ida-Viru
27.397219073344566,59.10181506742986,Kestla Ida-Viru
27.27018940803617,59.05489919901509,Kihelkonna Saare
27.421005848908653,59.35835495264797,Kihelkonna Saare
27.27018940803617,59.05489919901509,Kihelkonna Saare
27.28677899351664,59.11481583946081,Kihelkonna Saare
27.27018940803617,59.05489919901509,Kihelkonna Saare
27.27018940803617,59.05489919901509,Kihelkonna Saare
24.415341206064063,59.4584665883175,Kihelkonna Saare
24.415341206064063,59.4584665883175,Kihelkonna Saare
24.415341206064063,59.4584665883175,Kihelkonna Saare
24.764737777605827,59.429887212165966,Kihelkonna Saare
24.415341206064063,59.4584665883175,Kihlepa - Soomra Pärnu
24.623326464534355,59.42517812547466,Kihlepa - Soomra Pärnu
24.415341206064063,59.4584665883175,Kihlepa - Soomra Pärnu
24.497839539370542,59.42764019857169,Kihlepa - Soomra Pärnu
24.415341206064063,59.4584665883175,Kihlepa - Soomra Pärnu
24.676419212080784,59.4031827239763,Kihlepa - Soomra Pärnu
22.9702330120225,58.86827171620061,Kihlepa - Soomra Pärnu
22.9702330120225,58.86827171620061,Kihlepa - Soomra Pärnu
22.9702330120225,58.86827171620061,Kihlepa - Soomra Pärnu
22.74411378143786,58.99619983983913,Kihlepa - Soomra Pärnu
22.9702330120225,58.86827171620061,Kihlevere-Ama Lääne-Viru
22.754418840560064,58.94273690344567,Kihlevere-Ama Lääne-Viru
22.9702330120225,58.86827171620061,Kihlevere-Ama Lääne-Viru
22.869257653621027,58.95389938074502,Kihlevere-Ama Lääne-Viru
22.9702330120225,58.86827171620061,Kihlevere-Ama Lääne-Viru
22.75594564235629,58.84873730773605,Kihlevere-Ama Lääne-Viru
25.141514056361594,58.61972354463885,Kihlevere-Ama Lääne-Viru
25.141514056361594,58.61972354463885,Kihlevere-Ama Lääne-Viru
25.141514056361594,58.61972354463885,Kihlevere-Ama Lääne-Viru
25.029561172991777,58.659396308282396,Kihlevere-Ama Lääne-Viru
25.141514056361594,58.61972354463885,Kihnu Pärnu
25.036461823173482,58.65442493970679,Kihnu Pärnu
25.141514056361594,58.61972354463885,Kihnu Pärnu
24.820311156603328,58.51552115243891,Kihnu Pärnu
25.141514056361594,58.61972354463885,Kihnu Pärnu
25.183593541806246,58.68437490462383,Kihnu Pärnu
25.465567787926616,58.532124884736476,Kihnu Pärnu
25.402538530124588,58.52286390186133,Kihnu Pärnu
25.465567787926616,58.532124884736476,Kihnu Pärnu
25.465567787926616,58.532124884736476,Kihnu Pärnu
25.465567787926616,58.532124884736476,Kiideva Lääne
25.591268434882977,58.3599361623305,Kiideva Lääne
25.465567787926616,58.532124884736476,Kiideva Lääne
25.520422854987853,58.483882437608464,Kiideva Lääne
25.465567787926616,58.532124884736476,Kiideva Lääne
25.521001229663828,58.58818479435202,Kiideva Lääne
25.402538530124588,58.52286390186133,Kiideva Lääne
25.402538530124588,58.52286390186133,Kiideva Lääne
25.402538530124588,58.52286390186133,Kiideva Lääne
25.465567787926616,58.532124884736476,Kiideva Lääne
25.402538530124588,58.52286390186133,Kiikla Ida-Viru
25.591268434882977,58.3599361623305,Kiikla Ida-Viru
25.402538530124588,58.52286390186133,Kiikla Ida-Viru
25.520422854987853,58.483882437608464,Kiikla Ida-Viru
25.402538530124588,58.52286390186133,Kiikla Ida-Viru
25.521001229663828,58.58818479435202,Kiikla Ida-Viru
23.607071738400858,59.06731451723947,Kiikla Ida-Viru
23.607071738400858,59.06731451723947,Kiikla Ida-Viru
23.607071738400858,59.06731451723947,Kiikla Ida-Viru
23.691846189922213,59.020199864687484,Kiikla Ida-Viru
23.607071738400858,59.06731451723947,Kiili Harju
23.539598577521925,58.934012623242815,Kiili Harju
23.607071738400858,59.06731451723947,Kiili Harju
23.51058935067586,59.027621479448406,Kiili Harju
23.607071738400858,59.06731451723947,Kiili Harju
23.610222062006468,58.948452756191124,Kiili Harju
24.680646418196876,58.232594976413196,Kiili Harju
24.680646418196876,58.232594976413196,Kiili Harju
24.680646418196876,58.232594976413196,Kiili Harju
24.52591153933744,58.38388988048857,Kiili Harju
24.680646418196876,58.232594976413196,Kiili alev
24.592190727753568,58.28295869403351,Kiili alev
24.680646418196876,58.232594976413196,Kiili alev
24.77615530804295,58.180363998955656,Kiili alev
24.680646418196876,58.232594976413196,Kiili alev
24.84433908644435,58.29356462224278,Kiili alev
26.739591377961187,57.91369733087193,Kiili alev
26.739591377961187,57.91369733087193,Kiili alev
26.739591377961187,57.91369733087193,Kiili alev
26.848775116773414,57.89599840852968,Kiili alev
26.739591377961187,57.91369733087193,Kiisa-Kurtna Harju
26.750850122714606,57.98364741502796,Kiisa-Kurtna Harju
26.739591377961187,57.91369733087193,Kiisa-Kurtna Harju
27.00459119219235,57.838429123367085,Kiisa-Kurtna Harju
26.739591377961187,57.91369733087193,Kiisa-Kurtna Harju
26.708250074835647,57.87940390131913,Kiisa-Kurtna Harju
25.96048945599912,58.14840127106936,Kiisa-Kurtna Harju
25.96048945599912,58.14840127106936,Kiisa-Kurtna Harju
25.96048945599912,58.14840127106936,Kiisa-Kurtna Harju
25.831764480878796,58.22864683605342,Kiisa-Kurtna Harju
25.96048945599912,58.14840127106936,Kiiu Harju
25.591268434882977,58.3599361623305,Kiiu Harju
25.96048945599912,58.14840127106936,Kiiu Harju
25.952726797408207,58.20761963622344,Kiiu Harju
25.96048945599912,58.14840127106936,Kiiu Harju
26.72850527915207,58.370075672253435,Kiiu Harju
24.701452345742428,58.53877549283036,Kiiu Harju
24.701452345742428,58.53877549283036,Kiiu Harju
24.701452345742428,58.53877549283036,Kiiu Harju
24.52591153933744,58.38388988048857,Kiiu Harju
24.701452345742428,58.53877549283036,Kikepera Pärnu
24.820311156603328,58.51552115243891,Kikepera Pärnu
24.701452345742428,58.53877549283036,Kikepera Pärnu
24.58525847029046,58.530285321345836,Kikepera Pärnu
24.701452345742428,58.53877549283036,Kikepera Pärnu
24.524666543972003,58.45653374734036,Kikepera Pärnu
25.676842888464147,58.108856401069524,Kikepera Pärnu
25.551911357885686,58.10216078555677,Kikepera Pärnu
25.676842888464147,58.108856401069524,Kikepera Pärnu
25.764800138606564,58.14319350049153,Kikepera Pärnu
25.676842888464147,58.108856401069524,Kilingi-Nõmme linn
25.62599628382903,58.17758469558549,Kilingi-Nõmme linn
25.676842888464147,58.108856401069524,Kilingi-Nõmme linn
25.5838276718343,58.1216637796977,Kilingi-Nõmme linn
25.676842888464147,58.108856401069524,Kilingi-Nõmme linn
25.56832195040076,58.06495057546064,Kilingi-Nõmme linn
26.108852004628613,57.85288056462147,Kilingi-Nõmme linn
26.171877962129614,57.868530476509775,Kilingi-Nõmme linn
26.108852004628613,57.85288056462147,Kilingi-Nõmme linn
26.070770430317978,57.77847672570749,Kilingi-Nõmme linn
26.108852004628613,57.85288056462147,Kiltsi-Vao Lääne-Viru
26.108852004628613,57.85288056462147,Kiltsi-Vao Lääne-Viru
26.108852004628613,57.85288056462147,Kiltsi-Vao Lääne-Viru
26.269674468304654,57.844030467127745,Kiltsi-Vao Lääne-Viru
26.108852004628613,57.85288056462147,Kiltsi-Vao Lääne-Viru
26.017223684771913,57.887489551570404,Kiltsi-Vao Lääne-Viru
24.57342050922744,58.1993298934438,Kiltsi-Vao Lääne-Viru
24.511346157001373,58.20476028694913,Kiltsi-Vao Lääne-Viru
24.57342050922744,58.1993298934438,Kiltsi-Vao Lääne-Viru
24.592190727753568,58.28295869403351,Kiltsi-Vao Lääne-Viru
24.57342050922744,58.1993298934438,Kirbla Lääne
24.52591153933744,58.38388988048857,Kirbla Lääne
24.57342050922744,58.1993298934438,Kirbla Lääne
24.54327857964517,58.11330198008605,Kirbla Lääne
24.57342050922744,58.1993298934438,Kirbla Lääne
24.57342050922744,58.1993298934438,Kirbla Lääne
27.234035553868416,57.99798525668778,Kirbla Lääne
27.07080399839404,58.0601590107706,Kirbla Lääne
27.234035553868416,57.99798525668778,Kirbla Lääne
27.14649428871927,58.036792153884676,Kirbla Lääne
27.234035553868416,57.99798525668778,Kirna Järva
27.20958610049065,57.94981377396365,Kirna Järva
27.234035553868416,57.99798525668778,Kirna Järva
27.09385435305441,58.008689025660765,Kirna Järva
27.234035553868416,57.99798525668778,Kirna Järva
27.234035553868416,57.99798525668778,Kirna Järva
26.85010249548365,59.349711278902916,Kirna Järva
26.85010249548365,59.349711278902916,Kirna Järva
26.85010249548365,59.349711278902916,Kirna Järva
26.817767984682074,59.298909764845696,Kirna Järva
26.85010249548365,59.349711278902916,Kivi-Vigala Rapla
26.82516876205929,59.37318016846268,Kivi-Vigala Rapla
26.85010249548365,59.349711278902916,Kivi-Vigala Rapla
26.709638089622995,59.3490040224783,Kivi-Vigala Rapla
26.85010249548365,59.349711278902916,Kivi-Vigala Rapla
26.965414374278776,59.354529053380794,Kivi-Vigala Rapla
25.952726797408207,58.20761963622344,Kivi-Vigala Rapla
25.831764480878796,58.22864683605342,Kivi-Vigala Rapla
25.952726797408207,58.20761963622344,Kivi-Vigala Rapla
25.952726797408207,58.20761963622344,Kivi-Vigala Rapla
25.952726797408207,58.20761963622344,Kiviõli linn
25.96048945599912,58.14840127106936,Kiviõli linn
25.952726797408207,58.20761963622344,Kiviõli linn
25.591268434882977,58.3599361623305,Kiviõli linn
25.952726797408207,58.20761963622344,Kiviõli linn
25.859350504419247,58.31695080749989,Kiviõli linn
24.295800616537694,58.93468850416095,Kiviõli linn
24.295800616537694,58.93468850416095,Kiviõli linn
24.295800616537694,58.93468850416095,Kiviõli linn
24.178193640827388,58.95871322299557,Kiviõli linn
24.295800616537694,58.93468850416095,Klooga Harju
24.432625886256602,58.90477030175609,Klooga Harju
24.295800616537694,58.93468850416095,Klooga Harju
24.40177103688739,58.906536963099356,Klooga Harju
24.295800616537694,58.93468850416095,Klooga Harju
24.808090856375205,58.99832778257198,Klooga Harju
27.879636868077583,59.37460841965795,Klooga Harju
27.879636868077583,59.37460841965795,Klooga Harju
27.879636868077583,59.37460841965795,Klooga Harju
28.108778712528373,59.35431433617791,Klooga Harju
27.879636868077583,59.37460841965795,Kloogaranna Harju
27.74191432618544,59.39912486599867,Kloogaranna Harju
27.879636868077583,59.37460841965795,Kloogaranna Harju
28.025462344092283,59.442417320910394,Kloogaranna Harju
27.879636868077583,59.37460841965795,Kloogaranna Harju
27.936510508725238,59.31693165889643,Kloogaranna Harju
24.653522854457933,58.40058702337383,Kloogaranna Harju
24.653522854457933,58.40058702337383,Kloogaranna Harju
24.653522854457933,58.40058702337383,Kloogaranna Harju
24.52591153933744,58.38388988048857,Kloogaranna Harju
24.653522854457933,58.40058702337383,Kloostri Lääne
24.62414109786541,58.338499905445246,Kloostri Lääne
24.653522854457933,58.40058702337383,Kloostri Lääne
24.666271484938925,58.43887457207753,Kloostri Lääne
24.653522854457933,58.40058702337383,Kloostri Lääne
24.58931154659865,58.3879158673692,Kloostri Lääne
23.592557794957827,58.81614237429685,Kloostri Lääne
23.592557794957827,58.81614237429685,Kloostri Lääne
23.592557794957827,58.81614237429685,Kloostri Lääne
23.539598577521925,58.934012623242815,Kloostri Lääne
23.592557794957827,58.81614237429685,Kobela Võru
23.671082448046107,58.80204811750089,Kobela Võru
23.592557794957827,58.81614237429685,Kobela Võru
23.551229520324966,58.79196236072376,Kobela Võru
23.592557794957827,58.81614237429685,Kobela Võru
23.55470922650639,58.869548145276525,Kobela Võru
26.35802223516832,59.055355578764,Kobela Võru
26.35802223516832,59.055355578764,Kobela Võru
26.35802223516832,59.055355578764,Kobela Võru
26.525184242678407,59.07248040808236,Kobela Võru
26.35802223516832,59.055355578764,Kodasema Järva
26.28431736170034,59.141420158642305,Kodasema Järva
26.35802223516832,59.055355578764,Kodasema Järva
26.385842265749307,59.12834903512107,Kodasema Järva
26.35802223516832,59.055355578764,Kodasema Järva
26.184527667728336,59.08477583560254,Kodasema Järva
27.74191432618544,59.39912486599867,Kodasema Järva
27.74191432618544,59.39912486599867,Kodasema Järva
27.74191432618544,59.39912486599867,Kodasema Järva
27.675084248374255,59.38169546713615,Kodasema Järva
27.74191432618544,59.39912486599867,Kodasoo Harju
27.771799261063986,59.37077681116029,Kodasoo Harju
27.74191432618544,59.39912486599867,Kodasoo Harju
27.76968466361132,59.28593582125322,Kodasoo Harju
27.74191432618544,59.39912486599867,Kodasoo Harju
28.108778712528373,59.35431433617791,Kodasoo Harju
26.340057804514494,58.737497074250456,Kodasoo Harju
26.340057804514494,58.737497074250456,Kodasoo Harju
26.340057804514494,58.737497074250456,Kodasoo Harju
26.393834754928367,58.74406455324698,Kodasoo Harju
26.340057804514494,58.737497074250456,Kodila Rapla
26.412478913069165,58.76516746038727,Kodila Rapla
26.340057804514494,58.737497074250456,Kodila Rapla
26.72850527915207,58.370075672253435,Kodila Rapla
26.340057804514494,58.737497074250456,Kodila Rapla
26.49771449714679,58.8070508933606,Kodila Rapla
26.395649575704578,58.01284529513682,Kodila Rapla
26.48866405668422,58.05700569717343,Kodila Rapla
26.395649575704578,58.01284529513682,Kodila Rapla
26.49307942849922,58.057243914106074,Kodila Rapla
26.395649575704578,58.01284529513682,Koeru Järva
26.395649575704578,58.01284529513682,Koeru Järva
26.395649575704578,58.01284529513682,Koeru Järva
26.313229059713432,57.96197549123689,Koeru Järva
26.395649575704578,58.01284529513682,Koeru Järva
26.243876347958526,58.002898538142375,Koeru Järva
24.792367973302355,58.36746252765622,Koeru Järva
24.792367973302355,58.36746252765622,Koeru Järva
24.792367973302355,58.36746252765622,Koeru Järva
24.52591153933744,58.38388988048857,Koeru Järva
24.792367973302355,58.36746252765622,Kohila Rapla
24.62414109786541,58.338499905445246,Kohila Rapla
24.792367973302355,58.36746252765622,Kohila Rapla
24.653522854457933,58.40058702337383,Kohila Rapla
24.792367973302355,58.36746252765622,Kohila Rapla
24.58931154659865,58.3879158673692,Kohila Rapla
24.820311156603328,58.51552115243891,Kohila Rapla
24.820311156603328,58.51552115243891,Kohila Rapla
24.820311156603328,58.51552115243891,Kohila Rapla
24.831897179366887,58.437487179750185,Kohila Rapla
24.820311156603328,58.51552115243891,Kohila alev
24.52591153933744,58.38388988048857,Kohila alev
24.820311156603328,58.51552115243891,Kohila alev
24.971030563759296,58.49025165389197,Kohila alev
24.820311156603328,58.51552115243891,Kohila alev
24.764915051490306,58.674759876602984,Kohila alev
24.10039519207506,58.308834575982026,Kohila alev
24.10039519207506,58.308834575982026,Kohila alev
24.10039519207506,58.308834575982026,Kohila alev
24.12084451911058,58.261729653911246,Kohila alev
24.10039519207506,58.308834575982026,Kohtla Ida-Viru
24.52591153933744,58.38388988048857,Kohtla Ida-Viru
24.10039519207506,58.308834575982026,Kohtla Ida-Viru
24.02433131532253,58.353617005878604,Kohtla Ida-Viru
24.10039519207506,58.308834575982026,Kohtla Ida-Viru
24.22221673465174,58.34132436708068,Kohtla Ida-Viru
25.48146391031447,58.415148626073986,Kohtla Ida-Viru
25.526935867936537,58.418236157948726,Kohtla Ida-Viru
25.48146391031447,58.415148626073986,Kohtla Ida-Viru
25.48146391031447,58.415148626073986,Kohtla Ida-Viru
25.48146391031447,58.415148626073986,Kohtla-Järve linn
25.591268434882977,58.3599361623305,Kohtla-Järve linn
25.48146391031447,58.415148626073986,Kohtla-Järve linn
25.245402535356057,58.45158382132408,Kohtla-Järve linn
25.48146391031447,58.415148626073986,Kohtla-Järve linn
25.520422854987853,58.483882437608464,Kohtla-Järve linn
26.72607500877363,58.06299167405905,Kohtla-Järve linn
26.72607500877363,58.06299167405905,Kohtla-Järve linn
26.72607500877363,58.06299167405905,Kohtla-Järve linn
26.63759104172491,58.07623536579894,Kohtla-Järve linn
26.72607500877363,58.06299167405905,Kohtla-Nõmme alev
26.750850122714606,57.98364741502796,Kohtla-Nõmme alev
26.72607500877363,58.06299167405905,Kohtla-Nõmme alev
26.83211209931021,58.08156429375291,Kohtla-Nõmme alev
26.72607500877363,58.06299167405905,Kohtla-Nõmme alev
26.781492562915115,58.11015374736976,Kohtla-Nõmme alev
22.30254043504412,58.38698817311963,Kohtla-Nõmme alev
22.30254043504412,58.38698817311963,Kohtla-Nõmme alev
22.30254043504412,58.38698817311963,Kohtla-Nõmme alev
22.49008680040241,58.24875649289655,Kohtla-Nõmme alev
22.30254043504412,58.38698817311963,Koigi Järva
22.42205017894693,58.40393477944355,Koigi Järva
22.30254043504412,58.38698817311963,Koigi Järva
22.386684886396772,58.3023951860378,Koigi Järva
22.30254043504412,58.38698817311963,Koigi Järva
22.435993805988918,58.335016075678546,Koigi Järva
23.82409024953941,58.394048296947574,Koigi Järva
23.82409024953941,58.394048296947574,Koigi Järva
23.82409024953941,58.394048296947574,Koigi Järva
23.73987489305715,58.44237013676451,Koigi Järva
23.82409024953941,58.394048296947574,Koikküla Valga
24.02433131532253,58.353617005878604,Koikküla Valga
23.82409024953941,58.394048296947574,Koikküla Valga
24.52591153933744,58.38388988048857,Koikküla Valga
23.82409024953941,58.394048296947574,Koikküla Valga
23.92468344104331,58.36894692968673,Koikküla Valga
24.524666543972003,58.45653374734036,Koikküla Valga
24.524666543972003,58.45653374734036,Koikküla Valga
24.524666543972003,58.45653374734036,Koikküla Valga
24.52591153933744,58.38388988048857,Koikküla Valga
24.524666543972003,58.45653374734036,Kokora Tartu
24.353014438567598,58.41711899616524,Kokora Tartu
24.524666543972003,58.45653374734036,Kokora Tartu
24.58931154659865,58.3879158673692,Kokora Tartu
24.524666543972003,58.45653374734036,Kokora Tartu
24.58525847029046,58.530285321345836,Kokora Tartu
25.415274387501842,58.97579705671997,Kokora Tartu
25.556374598432086,58.884989244248985,Kokora Tartu
25.415274387501842,58.97579705671997,Kokora Tartu
25.37349082769637,58.938580058686966,Kokora Tartu
25.415274387501842,58.97579705671997,Koksvere Viljandi
25.587268495216215,59.01989194773123,Koksvere Viljandi
25.415274387501842,58.97579705671997,Koksvere Viljandi
25.305671011536937,58.88875153919174,Koksvere Viljandi
25.415274387501842,58.97579705671997,Koksvere Viljandi
25.541474830727882,58.912272852536816,Koksvere Viljandi
24.508141200363163,59.30493864719925,Koksvere Viljandi
24.556630728073788,59.319991436662576,Koksvere Viljandi
24.508141200363163,59.30493864719925,Koksvere Viljandi
24.508141200363163,59.30493864719925,Koksvere Viljandi
24.508141200363163,59.30493864719925,Kolga Harju
24.764737777605827,59.429887212165966,Kolga Harju
24.508141200363163,59.30493864719925,Kolga Harju
24.451958221290255,59.33373831694526,Kolga Harju
24.508141200363163,59.30493864719925,Kolga Harju
24.676419212080784,59.4031827239763,Kolga Harju
24.556630728073788,59.319991436662576,Kolga Harju
24.556630728073788,59.319991436662576,Kolga Harju
24.556630728073788,59.319991436662576,Kolga Harju
24.508141200363163,59.30493864719925,Kolga Harju
24.556630728073788,59.319991436662576,Kolga-Jaani Viljandi
24.764737777605827,59.429887212165966,Kolga-Jaani Viljandi
24.556630728073788,59.319991436662576,Kolga-Jaani Viljandi
24.676419212080784,59.4031827239763,Kolga-Jaani Viljandi
24.556630728073788,59.319991436662576,Kolga-Jaani Viljandi
24.602621876245713,59.30911273206687,Kolga-Jaani Viljandi
26.532059252487468,57.6440984429114,Kolga-Jaani Viljandi
26.63331966859524,57.599482335388544,Kolga-Jaani Viljandi
26.532059252487468,57.6440984429114,Kolga-Jaani Viljandi
26.532059252487468,57.6440984429114,Kolga-Jaani Viljandi
26.532059252487468,57.6440984429114,Kolgaküla Harju
26.555050969311942,57.55895799256615,Kolgaküla Harju
26.532059252487468,57.6440984429114,Kolgaküla Harju
26.691814072305505,57.678239331777,Kolgaküla Harju
26.532059252487468,57.6440984429114,Kolgaküla Harju
26.404320153762416,57.60712387043431,Kolgaküla Harju
25.702953592753147,58.88665962502294,Kolgaküla Harju
25.702953592753147,58.88665962502294,Kolgaküla Harju
25.702953592753147,58.88665962502294,Kolgaküla Harju
25.556374598432086,58.884989244248985,Kolgaküla Harju
25.702953592753147,58.88665962502294,Koljala-Vainu Ida-Viru
25.725763034244647,58.83074457196081,Koljala-Vainu Ida-Viru
25.702953592753147,58.88665962502294,Koljala-Vainu Ida-Viru
25.550033680787013,58.96629026009647,Koljala-Vainu Ida-Viru
25.702953592753147,58.88665962502294,Koljala-Vainu Ida-Viru
25.80454457337652,58.89310050208116,Koljala-Vainu Ida-Viru
26.198236718799148,58.348796343137636,Koljala-Vainu Ida-Viru
26.198236718799148,58.348796343137636,Koljala-Vainu Ida-Viru
26.198236718799148,58.348796343137636,Koljala-Vainu Ida-Viru
26.199845224136144,58.246259402740606,Koljala-Vainu Ida-Viru
26.198236718799148,58.348796343137636,Kolu Järva
26.72850527915207,58.370075672253435,Kolu Järva
26.198236718799148,58.348796343137636,Kolu Järva
26.289343166747653,58.27680069417966,Kolu Järva
26.198236718799148,58.348796343137636,Kolu Järva
26.419587144031315,58.226836374085025,Kolu Järva
26.340903226807004,57.92111717393059,Kolu Järva
26.340903226807004,57.92111717393059,Kolu Järva
26.340903226807004,57.92111717393059,Kolu Järva
26.313229059713432,57.96197549123689,Kolu Järva
26.340903226807004,57.92111717393059,Koluvere Lääne
26.269674468304654,57.844030467127745,Koluvere Lääne
26.340903226807004,57.92111717393059,Koluvere Lääne
26.070770430317978,57.77847672570749,Koluvere Lääne
26.340903226807004,57.92111717393059,Koluvere Lääne
26.72850527915207,58.370075672253435,Koluvere Lääne
22.807518318945753,58.30382189131828,Koluvere Lääne
22.702743993644017,58.30468471687061,Koluvere Lääne
22.807518318945753,58.30382189131828,Koluvere Lääne
22.49008680040241,58.24875649289655,Koluvere Lääne
22.807518318945753,58.30382189131828,Konguta Tartu
22.807518318945753,58.30382189131828,Konguta Tartu
22.807518318945753,58.30382189131828,Konguta Tartu
22.89106046701893,58.34709213616569,Konguta Tartu
22.807518318945753,58.30382189131828,Konguta Tartu
22.456994533153896,58.268507631025614,Konguta Tartu
24.852749779218986,59.1881861669059,Konguta Tartu
24.754648903189402,59.17011299357566,Konguta Tartu
24.852749779218986,59.1881861669059,Konguta Tartu
24.75335660515399,59.15906288787001,Konguta Tartu
24.852749779218986,59.1881861669059,Konuvere Rapla
24.852749779218986,59.1881861669059,Konuvere Rapla
24.852749779218986,59.1881861669059,Konuvere Rapla
24.764737777605827,59.429887212165966,Konuvere Rapla
24.852749779218986,59.1881861669059,Konuvere Rapla
24.711208697188056,59.415103033062955,Konuvere Rapla
