KANT_start,KANT_end,start_kant_id,end_kant_id,X_start,Y_start,X_end,Y_end,route_id,Population,RegularMovers
Otepää Valga,Lasnamäe linnaosa,452,847,647153.129345161,6437845.21805959,548341.135208003,6588755.07427163,717014,801,5
Otepää Valga,Mammaste Põlva,452,383,647153.129345161,6437845.21805959,678687.442225987,6441319.44570537,324006,801,1
Otepää Valga,Märja Tartu,452,415,647153.129345161,6437845.21805959,655567.538465018,6473732.90672184,351110,801,1
Otepää Valga,Nõmme linnaosa,452,843,647153.129345161,6437845.21805959,538867.807139705,6582028.07652307,713626,801,1
Otepää Valga,Nõuni Valga,452,433,647153.129345161,6437845.21805959,647799.410512505,6445605.11146424,366356,801,39
Otepää Valga,Osula Võru,452,450,647153.129345161,6437845.21805959,668898.451210665,6420738.19199603,380755,801,1
Otepää Valga,Otepää linn,452,451,647153.129345161,6437845.21805959,646893.619321832,6437809.02659805,381602,801,299
Otepää Valga,Otepää Valga,452,452,647153.129345161,6437845.21805959,647153.129345161,6437845.21805959,382449,801,246
Otepää Valga,Palupera Valga,452,469,647153.129345161,6437845.21805959,637662.379154004,6443105.85755056,396848,801,1
Otepää Valga,Pangodi Tartu,452,472,647153.129345161,6437845.21805959,652711.890367938,6451760.81716687,399389,801,1
Otepää Valga,Puka Valga,452,515,647153.129345161,6437845.21805959,629654.751849597,6434821.51528411,435810,801,4
Otepää Valga,Põhja-Tallinna linnaosa,452,844,647153.129345161,6437845.21805959,539835.733134668,6590848.04305207,714473,801,2
Otepää Valga,Põlva linn,452,523,647153.129345161,6437845.21805959,681216.429328809,6439583.71137453,442586,801,1
Otepää Valga,Rannu Tartu,452,552,647153.129345161,6437845.21805959,629161.536870181,6458280.46883119,467149,801,2
Otepää Valga,Rõngu Tartu,452,579,647153.129345161,6437845.21805959,632067.794180937,6447812.28497961,490018,801,2
Otepää Valga,Saku Harju,452,598,647153.129345161,6437845.21805959,536999.569568739,6572262.54192152,506111,801,1
Otepää Valga,Sangaste Valga,452,603,647153.129345161,6437845.21805959,638703.820599255,6422369.30820659,510346,801,6
Otepää Valga,Saverna Põlva,452,613,647153.129345161,6437845.21805959,660872.252931217,6439019.87124982,518816,801,2
Otepää Valga,Sihva Valga,452,618,647153.129345161,6437845.21805959,641581.475748941,6432693.80041365,523051,801,31
Otepää Valga,Suislepa Viljandi,452,633,647153.129345161,6437845.21805959,615430.892055948,6446950.11918308,535756,801,2
Otepää Valga,Tartu linn,452,673,647153.129345161,6437845.21805959,659624.726363288,6473199.66059353,569636,801,49
Otepää Valga,Tsirguliina Valga,452,688,647153.129345161,6437845.21805959,628882.013687094,6416178.46149052,582341,801,1
Otepää Valga,Tõrva linn,452,702,647153.129345161,6437845.21805959,613856.789098756,6430526.54518759,594199,801,1
Otepää Valga,Urvaste Võru,452,718,647153.129345161,6437845.21805959,653697.910253862,6423038.29045568,607751,801,1
Otepää Valga,Vahi Tartu,452,730,647153.129345161,6437845.21805959,656857.958281753,6480194.05175662,617915,801,1
Otepää Valga,Valga linn,452,739,647153.129345161,6437845.21805959,623193.759906176,6405963.39687719,625538,801,3
Otepää Valga,Valgjärve Põlva,452,741,647153.129345161,6437845.21805959,655595.385730742,6440285.01027447,627232,801,24
Otepää Valga,Veriora Põlva,452,776,647153.129345161,6437845.21805959,698629.952325851,6431622.86170406,656877,801,2
Otepää Valga,Vidrike Valga,452,778,647153.129345161,6437845.21805959,648199.949259565,6428504.44737932,658571,801,4
Otepää Valga,Viljandi linn,452,788,647153.129345161,6437845.21805959,593137.559151462,6469928.17101776,667041,801,4
Otepää Valga,Võru linn,452,812,647153.129345161,6437845.21805959,678417.52834674,6414735.69862271,687369,801,5
Otepää Valga,Ülenurme Tartu,452,839,647153.129345161,6437845.21805959,659202.938890576,6468463.21519799,710238,801,3
Paadla Saare,Aste Saare,453,38,398420.092909847,6459103.40119257,408395.220942488,6467115.84979094,32639,317,2
Paadla Saare,Haabersti linnaosa,453,840,398420.092909847,6459103.40119257,535384.478080503,6587643.15187738,711086,317,1
Paadla Saare,Haamse-Hakjala Saare,453,59,398420.092909847,6459103.40119257,407759.232154743,6474808.88971055,50426,317,1
Paadla Saare,Kaarma Saare,453,137,398420.092909847,6459103.40119257,414135.3942615,6468679.505776,116492,317,2
Paadla Saare,Kudjape Saare,453,254,398420.092909847,6459103.40119257,413858.178674941,6458863.07764793,215591,317,1
Paadla Saare,Kuressaare linn,453,270,398420.092909847,6459103.40119257,411346.72733293,6457438.29708156,229143,317,63
Paadla Saare,Kärla Saare,453,295,398420.092909847,6459103.40119257,397188.901653604,6466671.908431,249471,317,139
Paadla Saare,Laheküla Saare,453,316,398420.092909847,6459103.40119257,409454.657843746,6459681.76403422,267258,317,12
Paadla Saare,Lümanda Saare,453,373,398420.092909847,6459103.40119257,384024.510394483,6460323.96541123,315537,317,2
Paadla Saare,Nasva-Keskranna Saare,453,424,398420.092909847,6459103.40119257,403680.030077775,6454986.01267718,358734,317,37
Paadla Saare,Nõmme linnaosa,453,843,398420.092909847,6459103.40119257,538867.807139705,6582028.07652307,713627,317,1
Paadla Saare,Paadla Saare,453,453,398420.092909847,6459103.40119257,398420.092909847,6459103.40119257,383297,317,25
Paadla Saare,Pidula Saare,453,485,398420.092909847,6459103.40119257,392264.176106442,6474164.68766228,410401,317,1
Paadla Saare,Pihtla Saare,453,486,398420.092909847,6459103.40119257,423951.642341954,6463405.00846187,411248,317,1
Paadla Saare,Põhja-Tallinna linnaosa,453,844,398420.092909847,6459103.40119257,539835.733134668,6590848.04305207,714474,317,1
Paadla Saare,Randvere Saare,453,548,398420.092909847,6459103.40119257,405420.305923468,6463552.05936716,463762,317,2
Paadla Saare,Sakla Saare,453,596,398420.092909847,6459103.40119257,435068.366011289,6467929.59910505,504418,317,1
Paadla Saare,Salme Saare,453,600,398420.092909847,6459103.40119257,396381.132940984,6450221.71261446,507806,317,3
Paadla Saare,Sandla Saare,453,602,398420.092909847,6459103.40119257,430091.474773142,6463194.93174862,509500,317,1
Paadla Saare,Sauga Pärnu,453,610,398420.092909847,6459103.40119257,530628.064829903,6479702.05462977,516276,317,1
Paadla Saare,Sauvere Saare,453,612,398420.092909847,6459103.40119257,400726.758955452,6473092.57650534,517970,317,2
Paadla Saare,Tahula Saare,453,660,398420.092909847,6459103.40119257,416914.539286145,6463046.56573849,558626,317,6
Paadla Saare,Taritu Saare,453,672,398420.092909847,6459103.40119257,389636.385548223,6455753.60218742,568790,317,5
Paadla Saare,Tiirimetsa Saare,453,677,398420.092909847,6459103.40119257,391824.564619358,6451298.49081655,573025,317,2
Paadla Saare,Vaivere Saare,453,735,398420.092909847,6459103.40119257,417467.516095426,6457661.25313823,622151,317,1
Paadla Saare,Vätta Saare,453,828,398420.092909847,6459103.40119257,423261.128585546,6456387.07395746,700922,317,1
Paadrema Pärnu,Aruvälja Pärnu,454,35,492574.157209001,6483338.41381707,507030.270278464,6480077.43257249,30099,194,2
Paadrema Pärnu,Audru Pärnu,454,42,492574.157209001,6483338.41381707,520631.225737954,6475246.59719337,36028,194,7
Paadrema Pärnu,Kirbla Lääne,454,210,492574.157209001,6483338.41381707,501693.143676895,6508551.77179567,178324,194,1
Paadrema Pärnu,Koonga Pärnu,454,241,492574.157209001,6483338.41381707,513216.922373915,6489074.84262485,204581,194,1
Paadrema Pärnu,Lihula linn,454,339,492574.157209001,6483338.41381707,490161.253047757,6505068.65389079,286740,194,5
Paadrema Pärnu,Lihula Lääne,454,340,492574.157209001,6483338.41381707,492378.728973725,6504194.30227755,287587,194,1
Paadrema Pärnu,Lõpe Pärnu,454,366,492574.157209001,6483338.41381707,499472.640251006,6489512.19241682,309609,194,30
Paadrema Pärnu,Oidrema Pärnu,454,439,492574.157209001,6483338.41381707,496008.482840966,6495160.85519582,371440,194,3
Paadrema Pärnu,Paadrema Pärnu,454,454,492574.157209001,6483338.41381707,492574.157209001,6483338.41381707,384145,194,87
Paadrema Pärnu,Paatsalu Pärnu,454,455,492574.157209001,6483338.41381707,482990.794581737,6486449.70989401,384992,194,1
Paadrema Pärnu,Pärnu linn,454,533,492574.157209001,6483338.41381707,530764.174528702,6471611.90382032,451058,194,13
Paadrema Pärnu,Sauga Pärnu,454,610,492574.157209001,6483338.41381707,530628.064829903,6479702.05462977,516277,194,2
Paadrema Pärnu,Saulepi Pärnu,454,611,492574.157209001,6483338.41381707,489714.127018312,6472636.22204161,517124,194,5
Paadrema Pärnu,Tarva Pärnu,454,674,492574.157209001,6483338.41381707,501833.190100549,6498855.03858077,570485,194,1
Paadrema Pärnu,Tuudi Lääne,454,697,492574.157209001,6483338.41381707,486060.022132185,6500588.07780096,589966,194,3
Paadrema Pärnu,Tõhela Pärnu,454,698,492574.157209001,6483338.41381707,500225.116939197,6478660.28330549,590813,194,1
Paadrema Pärnu,Vahenurme Pärnu,454,729,492574.157209001,6483338.41381707,522251.459391927,6494182.25587498,617070,194,2
Paadrema Pärnu,Varbla Pärnu,454,757,492574.157209001,6483338.41381707,484810.231373891,6478034.20380233,640786,194,21
Paadrema Pärnu,Vatla Lääne,454,769,492574.157209001,6483338.41381707,484244.612942298,6492424.00867683,650950,194,4
Paatsalu Pärnu,Aruvälja Pärnu,455,35,482990.794581737,6486449.70989401,507030.270278464,6480077.43257249,30100,94,1
Paatsalu Pärnu,Audru Pärnu,455,42,482990.794581737,6486449.70989401,520631.225737954,6475246.59719337,36029,94,1
Paatsalu Pärnu,Haabersti linnaosa,455,840,482990.794581737,6486449.70989401,535384.478080503,6587643.15187738,711088,94,1
Paatsalu Pärnu,Haapsalu linn,455,61,482990.794581737,6486449.70989401,473490.460954284,6532856.11107447,52122,94,1
Paatsalu Pärnu,Kesklinna linnaosa,455,845,482990.794581737,6486449.70989401,543405.459220458,6588250.78849127,715323,94,1
Paatsalu Pärnu,Kõmsi Lääne,455,279,482990.794581737,6486449.70989401,476754.985815895,6500447.51910568,236768,94,3
Paatsalu Pärnu,Lasnamäe linnaosa,455,847,482990.794581737,6486449.70989401,548341.135208003,6588755.07427163,717017,94,1
Paatsalu Pärnu,Lihula linn,455,339,482990.794581737,6486449.70989401,490161.253047757,6505068.65389079,286741,94,3
Paatsalu Pärnu,Liiva Saare,455,341,482990.794581737,6486449.70989401,454239.700932133,6495842.94434968,288435,94,1
Paatsalu Pärnu,Nõmme linnaosa,455,843,482990.794581737,6486449.70989401,538867.807139705,6582028.07652307,713629,94,1
Paatsalu Pärnu,Paadrema Pärnu,455,454,482990.794581737,6486449.70989401,492574.157209001,6483338.41381707,384146,94,1
Paatsalu Pärnu,Paatsalu Pärnu,455,455,482990.794581737,6486449.70989401,482990.794581737,6486449.70989401,384993,94,14
Paatsalu Pärnu,Põhja-Tallinna linnaosa,455,844,482990.794581737,6486449.70989401,539835.733134668,6590848.04305207,714476,94,1
Paatsalu Pärnu,Pärnu linn,455,533,482990.794581737,6486449.70989401,530764.174528702,6471611.90382032,451059,94,1
Paatsalu Pärnu,Saulepi Pärnu,455,611,482990.794581737,6486449.70989401,489714.127018312,6472636.22204161,517125,94,1
Paatsalu Pärnu,Tuudi Lääne,455,697,482990.794581737,6486449.70989401,486060.022132185,6500588.07780096,589967,94,1
Paatsalu Pärnu,Varbla Pärnu,455,757,482990.794581737,6486449.70989401,484810.231373891,6478034.20380233,640787,94,7
Paatsalu Pärnu,Vatla Lääne,455,769,482990.794581737,6486449.70989401,484244.612942298,6492424.00867683,650951,94,51
Paatsalu Pärnu,Virtsu Lääne,455,792,482990.794581737,6486449.70989401,473020.062061457,6492915.37709828,670432,94,3
Padise Harju,Haabersti linnaosa,456,840,506593.19311537,6562254.1342938105,535384.478080503,6587643.15187738,711089,624,13
Padise Harju,Harju-Risti Harju,456,76,506593.19311537,6562254.1342938105,498121.325411035,6562471.14446411,64828,624,76
Padise Harju,Harkujärve Harju,456,78,506593.19311537,6562254.1342938105,533169.510883873,6586566.00456824,66522,624,3
Padise Harju,Heimtali Viljandi,456,79,506593.19311537,6562254.1342938105,587663.942483642,6463381.52807946,67369,624,1
Padise Harju,Jalukse Lääne,456,107,506593.19311537,6562254.1342938105,492658.191865243,6547628.91143233,91085,624,1
Padise Harju,Järva-Jaani alev,456,124,506593.19311537,6562254.1342938105,608328.414938551,6546161.42246748,105484,624,1
Padise Harju,Jüri Harju,456,131,506593.19311537,6562254.1342938105,552908.081652707,6578812.20757619,111413,624,4
Padise Harju,Kanama-Tänassilma Harju,456,162,506593.19311537,6562254.1342938105,534325.365708916,6574702.98526522,137670,624,1
Padise Harju,Karala Saare,456,164,506593.19311537,6562254.1342938105,376907.90100903,6462890.41910222,139364,624,5
Padise Harju,Karjaküla Harju,456,171,506593.19311537,6562254.1342938105,520357.158768025,6578462.9746669,145293,624,3
Padise Harju,Keila-Joa Harju,456,192,506593.19311537,6562254.1342938105,515881.898249058,6583802.0059254,163080,624,3
Padise Harju,Keila linn,456,193,506593.19311537,6562254.1342938105,522395.590557543,6574916.67223542,163927,624,39
Padise Harju,Kesklinna linnaosa,456,845,506593.19311537,6562254.1342938105,543405.459220458,6588250.78849127,715324,624,22
Padise Harju,Kiili alev,456,203,506593.19311537,6562254.1342938105,547720.540023855,6574719.10548455,172397,624,1
Padise Harju,Kiili Harju,456,204,506593.19311537,6562254.1342938105,547674.290315474,6575276.8934339,173244,624,1
Padise Harju,Klooga Harju,456,214,506593.19311537,6562254.1342938105,510762.627695623,6575305.82370988,181714,624,1
Padise Harju,Kristiine linnaosa,456,841,506593.19311537,6562254.1342938105,540384.878200833,6586570.43047553,711936,624,8
Padise Harju,Laagri Harju,456,308,506593.19311537,6562254.1342938105,533100.477671518,6579168.87605231,260485,624,5
Padise Harju,Lagedi Harju,456,314,506593.19311537,6562254.1342938105,553099.086198568,6585728.58023805,265567,624,1
Padise Harju,Laitse-Ruila Harju,456,319,506593.19311537,6562254.1342938105,522083.116522639,6562230.61451996,269802,624,3
Padise Harju,Lasnamäe linnaosa,456,847,506593.19311537,6562254.1342938105,548341.135208003,6588755.07427163,717018,624,6
Padise Harju,Lehola Harju,456,331,506593.19311537,6562254.1342938105,518540.588907923,6571494.37867936,279966,624,7
Padise Harju,Loo Harju,456,354,506593.19311537,6562254.1342938105,556405.45092912,6588378.94212603,299447,624,2
Padise Harju,Madise Harju,456,378,506593.19311537,6562254.1342938105,508896.555881917,6570733.0301139,319775,624,7
Padise Harju,Mustamäe linnaosa,456,842,506593.19311537,6562254.1342938105,538422.923591128,6585222.09511421,712783,624,10
Padise Harju,Nõmme linnaosa,456,843,506593.19311537,6562254.1342938105,538867.807139705,6582028.07652307,713630,624,5
Padise Harju,Padise Harju,456,456,506593.19311537,6562254.1342938105,506593.19311537,6562254.1342938105,385841,624,225
Padise Harju,Paldiski linn,456,466,506593.19311537,6562254.1342938105,501787.1890059,6578703.05060638,394311,624,6
Padise Harju,Piirsalu Lääne,456,491,506593.19311537,6562254.1342938105,503349.686503274,6546501.37867042,415486,624,2
Padise Harju,Pirita linnaosa,456,846,506593.19311537,6562254.1342938105,548907.034348579,6593026.89930758,716171,624,3
Padise Harju,Põhja-Tallinna linnaosa,456,844,506593.19311537,6562254.1342938105,539835.733134668,6590848.04305207,714477,624,12
Padise Harju,Päri Viljandi,456,528,506593.19311537,6562254.1342938105,587763.973218121,6469644.56522153,446825,624,3
Padise Harju,Pärnu-Jaagupi alev,456,531,506593.19311537,6562254.1342938105,529619.368760905,6496998.9906543,449366,624,2
Padise Harju,Pärnu-Jaagupi Pärnu,456,532,506593.19311537,6562254.1342938105,527900.082246857,6497870.52614039,450213,624,1
Padise Harju,Riisipere Harju,456,564,506593.19311537,6562254.1342938105,516540.89436419,6556489.49465645,477317,624,2
Padise Harju,Rummu Harju,456,576,506593.19311537,6562254.1342938105,511725.035327307,6567676.96360064,487481,624,83
Padise Harju,Saue linn,456,607,506593.19311537,6562254.1342938105,531695.795584742,6575892.19649606,513738,624,3
Padise Harju,Saue ümbruse Harju,456,608,506593.19311537,6562254.1342938105,528947.544963976,6574193.44921576,514585,624,1
Padise Harju,Tabasalu Harju,456,652,506593.19311537,6562254.1342938105,528259.267106942,6587857.89934129,551853,624,3
Padise Harju,Turba Harju,456,695,506593.19311537,6562254.1342938105,511842.714769752,6549470.4497548,588274,624,12
Padise Harju,Tutermaa Harju,456,696,506593.19311537,6562254.1342938105,525725.492398505,6577378.76413475,589121,624,2
Padise Harju,Uuemõisa Lääne,456,721,506593.19311537,6562254.1342938105,477566.363833204,6534438.76765118,610296,624,1
Padise Harju,Vasalemma Harju,456,763,506593.19311537,6562254.1342938105,515772.386348985,6566039.52992605,645870,624,25
Padise Harju,Vihterpalu Harju,456,779,506593.19311537,6562254.1342938105,490985.655485989,6567200.33270395,659422,624,5
Padise Harju,Viljandi linn,456,788,506593.19311537,6562254.1342938105,593137.559151462,6469928.17101776,667045,624,1
Padise Harju,Ääsmäe Harju,456,837,506593.19311537,6562254.1342938105,529187.870954838,6566962.56184092,708548,624,2
Pagari Ida-Viru,Atsalama Ida-Viru,457,40,691828.432000461,6575359.80938865,692655.515994218,6570697.24442389,34337,277,55
Pagari Ida-Viru,Haabersti linnaosa,457,840,691828.432000461,6575359.80938865,535384.478080503,6587643.15187738,711090,277,12
Pagari Ida-Viru,Iisaku Ida-Viru,457,96,691828.432000461,6575359.80938865,690224.928633855,6557107.23068654,81769,277,1
Pagari Ida-Viru,Illuka Ida-Viru,457,97,691828.432000461,6575359.80938865,701084.660631008,6569596.08371316,82616,277,2
