start_lon,end_lon,start_lat,end_lat,start,end
26.62442868638781,26.479762564454564,59.16699218702295,59.246399193929925,Roela Lääne-Viru,Viru-Jaagupi Lääne-Viru
24.77615530804295,24.77615530804295,58.180363998955656,58.180363998955656,Ristiküla Pärnu,Ristiküla Pärnu
24.77615530804295,24.52591153933744,58.180363998955656,58.38388988048857,Ristiküla Pärnu,Pärnu linn
24.77615530804295,24.680646418196876,58.180363998955656,58.232594976413196,Ristiküla Pärnu,Surju Pärnu
24.77615530804295,24.91509619779663,58.180363998955656,58.19414714025561,Ristiküla Pärnu,Lodja Pärnu
24.77615530804295,24.84433908644435,58.180363998955656,58.29356462224278,Ristiküla Pärnu,Kikepera Pärnu
24.026029253312903,24.026029253312903,58.987940221473245,58.987940221473245,Risti Lääne,Risti Lääne
24.026029253312903,23.539598577521925,58.987940221473245,58.934012623242815,Risti Lääne,Haapsalu linn
24.026029253312903,24.206541258044254,58.987940221473245,59.083820751531796,Risti Lääne,Turba Harju
24.026029253312903,24.05836152574316,58.987940221473245,59.05731697729068,Risti Lääne,Piirsalu Lääne
24.026029253312903,24.676419212080784,58.987940221473245,59.4031827239763,Risti Lääne,Mustamäe linnaosa
25.384122965482852,25.33073144179488,58.26118135708526,58.234370289353116,Rimmu Viljandi,Uue-Kariste Viljandi
25.384122965482852,25.384122965482852,58.26118135708526,58.26118135708526,Rimmu Viljandi,Rimmu Viljandi
25.384122965482852,25.591268434882977,58.26118135708526,58.3599361623305,Rimmu Viljandi,Viljandi linn
25.384122965482852,25.23707599256803,58.26118135708526,58.34405972843947,Rimmu Viljandi,Kõpu Viljandi
25.384122965482852,25.403032443153872,58.26118135708526,58.1727334794704,Rimmu Viljandi,Halliste Viljandi
24.289013217744795,24.289013217744795,59.14667609025489,59.14667609025489,Riisipere Harju,Riisipere Harju
24.289013217744795,24.386432816842266,59.14667609025489,59.19796340183669,Riisipere Harju,Laitse-Ruila Harju
